,Fiyat,İl,İlçe,İlan No,İlan Tarihi,Marka,Seri,Model,Yıl,Yakıt Tipi,Vites Tipi,Motor Hacmi,Motor Gücü,Kilometre,Boya-değişen,Kimden,Sağ Arka Çamurluk,Arka Kaput,Sol Arka Çamurluk,Sağ Arka Kapı,Sağ Ön Kapı,Tavan,Sol Arka Kapı,Sol Ön Kapı,Sağ Ön Çamurluk,Motor Kaputu,Sol Ön Çamurluk,Ön Tampon,Arka Tampon,URL
5113,146500,ERZURUM,YAKUTİYE,17202121,21 Mart 2021,Fiat,Egea,1.4 Fire Lounge,2016,Benzin,Düz,1368,95,35720,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-lounge/sahibinden-fiat-egea-1-4-fire-lounge-2016-model-erzurum/17202121
5114,146250,BURSA,GÜRSU,17457147,02 Mayıs 2021,Fiat,Egea,1.4 Fire Urban,2019,Benzin,Düz,1368,95,20000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban/sahibinden-fiat-egea-1-4-fire-urban2019-2020-model/17457147
5115,146000,ELAZIĞ,MERKEZ,17607206,01 Haziran 2021,Fiat,Egea,1.3 Multijet Urban,2016,Dizel,Düz,1248,95,84000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban/sahibinden-fiat-egea-1-3-multijet-urban-2016-model/17607206
5116,146000,İSTANBUL,KAĞITHANE,17536999,21 Mayıs 2021,Fiat,Egea,1.4 Fire Easy,2021,Benzin,Düz,1368,95,1000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/sahibinden-fiat-egea-1-4-fire-easy-2021-model-istanbul/17536999
5117,146000,ANKARA,MAMAK,16981760,20 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,8500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/acil-sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/16981760
5118,146000,ANKARA,ÇANKAYA,17351800,13 Nisan 2021,Fiat,Egea,1.4 Fire Easy,2021,Benzin,Düz,1368,95,750,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/sahibinden-fiat-egea-1-4-fire-easy-2021-model/17351800
5119,146000,TRABZON,AKÇAABAT,17238982,25 Mart 2021,Fiat,Egea,1.4 Fire Mirror,2019,Benzin,Düz,1368,95,33500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-mirror/sahibinden-fiat-egea-1-4-fire-mirror-2019-model/17238982
5120,145800,ESKİŞEHİR,ODUNPAZARI,17018659,22 Nisan 2021,Fiat,Egea,1.3 Multijet Easy Plus,2018,Dizel,Düz,1248,95,70900,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-easy-plus/sahibinden-fiat-egea-1-3-multijet-easy-plus-2018-model/17018659
5121,145750,SAMSUN,CANİK,17443268,28 Nisan 2021,Fiat,Egea,1.4 Fire Easy,2020,LPG & Benzin,Düz,1368,95,13000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/sahibinden-fiat-egea-1-4-fire-easy-2020-model/17443268
5122,145700,ANKARA,ÇANKAYA,17517289,18 Mayıs 2021,Fiat,Egea,1.4 Fire Street,2019,Benzin,Düz,1368,95,16950,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-street/sahibinden-fiat-egea-1-4-fire-street-2019-model/17517289
5123,145500,BURSA,MUSTAFAKEMALPAŞA,17089145,20 Mayıs 2021,Fiat,Egea,1.6 Multijet Lounge,2015,Dizel,Düz,1598,120,124000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-multijet-lounge/sahibinden-fiat-egea-1-6-multijet-lounge-2015-model/17089145
5124,145500,İSTANBUL,ÜMRANİYE,17515044,17 Mayıs 2021,Fiat,Egea,1.4 Fire Easy,2019,Benzin,Düz,1368,95,8400,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/sahibinden-fiat-egea-1-4-fire-easy-2019-model/17515044
5125,145500,ADANA,CEYHAN,17299521,04 Nisan 2021,Fiat,Egea,1.4 Fire Easy Stil,2020,Benzin,Düz,1400,100,8500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy-stil/sahibinden-fiat-egea-1-4-fire-easy-stil-2020-model-erzincan/17299521
5126,145000,TEKİRDAĞ,SÜLEYMANPAŞA,17619918,03 Haziran 2021,Fiat,Egea,1.6 E-Torq Urban,2016,Benzin,Otomatik,1598,110,58000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-e-torq-urban/sahibinden-fiat-egea-1-6-e-torq-urban-2016-model/17619918
5127,145000,KOCAELİ,KÖRFEZ,17614074,02 Haziran 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,15500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/17614074
5128,145000,İSTANBUL,SARIYER,17597824,31 Mayıs 2021,Fiat,Egea,1.6 Multijet Urban,2016,Dizel,Düz,1598,120,121000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-multijet-urban/sahibinden-fiat-egea-1-6-multijet-urban-2016-model/17597824
5129,145000,KONYA,SELÇUKLU,17164719,31 Mayıs 2021,Fiat,Egea,1.3 Multijet Easy,2018,Dizel,Düz,1248,95,84000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-easy/sahibinden-fiat-egea-1-3-multijet-easy-2018-model/17164719
5130,145000,ANKARA,ÇANKAYA,17590105,29 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,30000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/17590105
5131,145000,İSTANBUL,ESENYURT,17574685,27 Mayıs 2021,Fiat,Egea,1.6 Multijet Comfort,2017,Dizel,Yarı Otomatik,1598,120,131000,6 boyalı,Sahibinden,Lokal Boyanmış,Orijinal,Lokal Boyanmış,Boyanmış,Orijinal,Orijinal,Boyanmış,Orijinal,Lokal Boyanmış,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-multijet-comfort/sahibinden-fiat-egea-1-6-multijet-comfort-2017-model/17574685
5132,145000,BİNGÖL,MERKEZ,17141051,27 Mayıs 2021,Fiat,Egea,1.4 Fire Urban,2018,Benzin,Düz,1368,95,21000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban/sahibinden-fiat-egea-1-4-fire-urban-2018-model/17141051
5133,145000,MANİSA,TURGUTLU,16363180,26 Mayıs 2021,Fiat,Egea,1.4 Fire Easy Plus,2018,LPG & Benzin,Düz,1368,95,7900,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy-plus/landirenzo-lpg-stiill/16363180
5134,145000,KOCAELİ,GÖLCÜK,17119987,24 Mayıs 2021,Fiat,Egea,1.4 Fire Urban,2016,LPG & Benzin,Düz,1368,95,65000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban/sahibinden-fiat-egea-1-4-fire-urban-2016-model/17119987
5135,145000,ANTALYA,KEPEZ,16333982,23 Mayıs 2021,Fiat,Egea,1.6 Multijet Urban,2017,Dizel,Düz,1598,120,97500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-multijet-urban/sahibinden-fiat-egea-1-6-multijet-urban-2017-model-2018-cikisli-manuel-97500-l/16333982
5136,145000,ORDU,FATSA,17535869,21 Mayıs 2021,Fiat,Egea,1.3 Multijet Urban,2015,Dizel,Düz,1248,95,60000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban/sahibinden-fiat-egea-1-3-multijet-urban-2015-model/17535869
5137,145000,AFYONKARAHİSAR,DİNAR,17528595,20 Mayıs 2021,Fiat,Egea,1.3 Multijet Easy,2018,Dizel,Düz,1248,95,80000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-easy/sahibinden-fiat-egea-1-3-multijet-easy-2018-model/17528595
5138,145000,MALATYA,YEŞİLYURT,16312323,20 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,LPG & Benzin,Düz,1368,95,21000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/16312323
5139,145000,KOCAELİ,KARTEPE,17497684,12 Mayıs 2021,Fiat,Egea,1.4 Fire Street,2020,Benzin,Düz,1368,95,12000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-street/sahibinden-fiat-egea-1-4-fire-street-2020-model/17497684
5140,145000,ERZURUM,AZİZİYE,17494150,11 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,22430,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/17494150
5141,145000,MALATYA,YEŞİLYURT,17481133,08 Mayıs 2021,Fiat,Egea,1.6 Multijet Lounge,2016,Dizel,Düz,1598,120,85395,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-multijet-lounge/sahibinden-fiat-egea-1-6-multijet-lounge-2016-model/17481133
5142,145000,İZMİR,KEMALPAŞA,17472126,05 Mayıs 2021,Fiat,Egea,1.3 Multijet Urban,2017,Dizel,Düz,1248,95,159000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban/sahibinden-fiat-egea-1-3-multijet-urban-2017-model/17472126
5143,145000,ADANA,YÜREĞİR,17016942,02 Mayıs 2021,Fiat,Egea,1.6 Multijet Urban,2015,Dizel,Düz,1598,120,73000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-multijet-urban/sahibinden-fiat-egea-1-6-multijet-urban-2015-model/17016942
5144,145000,İZMİR,MENEMEN,16272695,30 Nisan 2021,Fiat,Egea,1.4 Fire Easy,2020,Benzin,Düz,1368,95,10000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/sahibinden-fiat-egea-1-4-fire-easy-2020-model/16272695
5145,145000,KAHRAMANMARAŞ,ELBİSTAN,17440061,28 Nisan 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1368,95,12000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2020-model/17440061
5146,145000,İSTANBUL,EYÜPSULTAN,15604477,28 Nisan 2021,Fiat,Egea,1.3 Multijet Urban,2017,Dizel,Düz,1248,95,55000,1 boyalı,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban/sahibinden-fiat-egea-1-3-multijet-urban-2017-model/15604477
5147,145000,ADANA,CEYHAN,17434538,27 Nisan 2021,Fiat,Egea,1.3 Multijet Urban,2016,Dizel,Düz,1248,95,61000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban/sahibinden-fiat-egea-1-3-multijet-urban-2016-model/17434538
5148,145000,ADANA,SEYHAN,17399015,21 Nisan 2021,Fiat,Egea,1.3 Multijet Urban,2017,Dizel,Düz,1248,95,71500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-urban/hatasiz-boyasiz-tramersiz-egea-1-3-multijet-urban-2017-model/17399015
5149,145000,İSTANBUL,SARIYER,17001400,19 Nisan 2021,Fiat,Egea,1.4 Fire Easy Plus,2020,Benzin,Düz,1368,95,0,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy-plus/sahibinden-fiat-egea-1-4-fire-easy-plus-2020-model-0-km-15-ocak-2021-cikisli/17001400
5150,145000,BİTLİS,TATVAN,17324753,08 Nisan 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,13000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/17324753
5151,145000,SAMSUN,VEZİRKÖPRÜ,14470912,07 Nisan 2021,Fiat,Egea,1.3 Multijet Easy,2017,Dizel,Düz,1248,95,42000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-easy/sahibinden-sadece-42-bin-km-de-1-3-multijet-easy-2017-model-egea/14470912
5152,145000,İZMİR,BAYRAKLI,17307312,05 Nisan 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,LPG & Benzin,Düz,1368,95,31500,Belirtilmemiş,Sahibinden,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/17307312
5153,145000,BOLU,MERKEZ,17297070,04 Nisan 2021,Fiat,500 Ailesi,500L 1.3 Mjet Panoramic Edition,2013,Dizel,Düz,1248,85,93000,1 boyalı,Sahibinden,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-500-ailesi-500l-1-3-mjet-panoramic-edition/acilinden-ilk-sahibinden-satilik/17297070
5154,145000,HATAY,DÖRTYOL,15557448,04 Nisan 2021,Fiat,Egea,1.4 Fire Easy,2020,Benzin,Düz,1368,95,5000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/sahibinden-fiat-egea-1-4-fire-easy-2020-model-erzincan/15557448
5155,145000,BURSA,MUSTAFAKEMALPAŞA,16134487,02 Nisan 2021,Fiat,Egea,1.6 Multijet Lounge,2015,Dizel,Düz,1598,120,124000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-multijet-lounge/sahibinden-fiat-egea-1-6-multijet-lounge-2015-model/16134487
5156,145000,İSTANBUL,BAĞCILAR,16469454,01 Nisan 2021,Fiat,Punto,1.3 Multijet Easy,2013,Dizel,Düz,1248,75,100000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-punto-1-3-multijet-easy/sahibinden-fiat-punto-1-3-multijet-easy-2013-model-istanbul/16469454
5157,145000,ANTALYA,ALANYA,15185179,01 Nisan 2021,Fiat,Egea,1.6 Multijet Lounge,2016,Dizel,Yarı Otomatik,1598,120,106000,3 değişen,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Değişmiş,Değişmiş,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-multijet-lounge/ihtiyactan-satilik-1-6-dizel-otomatik-egea-lounge-full/15185179
5158,145000,KOCAELİ,KARTEPE,16386620,24 Mart 2021,Fiat,Egea,1.6 Multijet Lounge Plus,2017,Dizel,Düz,1598,120,63000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-multijet-lounge-plus/doblo-premio-plus-105-lik-2017-model-2018-trafik-cikisli/16386620
5159,145000,KIRŞEHİR,KAMAN,17192234,19 Mart 2021,Fiat,Egea,1.4 Fire Urban Plus,2020,Benzin,Düz,1368,95,8000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2020-model/17192234
5160,144850,İZMİR,BUCA,15680683,21 Mart 2021,Fiat,Egea,1.3 Multijet Easy,2018,Dizel,Düz,1248,95,39980,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-3-multijet-easy/sahibinden-fiat-egea-1-3-multijet-easy-2018-model-izmir/15680683
5161,144750,ELAZIĞ,MERKEZ,17595135,30 Mayıs 2021,Fiat,Egea,1.4 Fire Street,2020,Benzin,Düz,1368,95,7500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-street/sahibinden-fiat-egea-1-4-fire-street-2020-model/17595135
5162,144500,İSTANBUL,KARTAL,17509461,16 Mayıs 2021,Fiat,Egea,1.4 Fire Easy,2021,Benzin,Düz,1368,95,2000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-easy/sahibinden-fiat-egea-1-4-fire-easy-2021-model-acil-nakit-ihtiyactan/17509461
5163,144500,İSTANBUL,BAHÇELİEVLER,16312600,03 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,23500,4 boyalı,Sahibinden,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/16312600
5164,144500,İSTANBUL,ESENYURT,15637541,23 Nisan 2021,Fiat,500 Ailesi,500L 1.3 Mjet PopStar,2015,Dizel,Yarı Otomatik,1248,85,135000,1 boyalı,Sahibinden,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-500-ailesi-500l-1-3-mjet-popstar/sahibinden-fiat-500-ailesi-500l-1-3-mjet-popstar-2015-model/15637541
5165,144500,İSTANBUL,KAĞITHANE,17249358,27 Mart 2021,Fiat,500 Ailesi,500L 1.3 Mjet PopStar,2015,Dizel,Düz,1248,85,86000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-500-ailesi-500l-1-3-mjet-popstar/sahibinden-fiat-500-ailesi-500l-1-3-mjet-popstar-2015-model-canakkale/17249358
5166,144000,ANKARA,KEÇİÖREN,16330156,29 Mayıs 2021,Fiat,Egea,1.6 Multijet Urban Plus,2020,Dizel,Yarı Otomatik,1598,120,112000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-6-multijet-urban-plus/hatasiz-boyasiz-orjbilgi-leri-sistem-degistirmiyor-2020-model-ve-otomatik-degil-bilginize-sahibinde/16330156
5167,144000,BALIKESİR,BANDIRMA,17535819,21 Mayıs 2021,Fiat,Egea,1.4 Fire Urban Plus,2019,Benzin,Düz,1368,95,22700,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-fiat-egea-1-4-fire-urban-plus/sahibinden-fiat-egea-1-4-fire-urban-plus-2019-model/17535819
