,Fiyat,İl,İlçe,İlan No,İlan Tarihi,Marka,Seri,Model,Yıl,Yakıt Tipi,Vites Tipi,Motor Hacmi,Motor Gücü,Kilometre,Boya-değişen,Kimden,Sağ Arka Çamurluk,Arka Kaput,Sol Arka Çamurluk,Sağ Arka Kapı,Sağ Ön Kapı,Tavan,Sol Arka Kapı,Sol Ön Kapı,Sağ Ön Çamurluk,Motor Kaputu,Sol Ön Çamurluk,Ön Tampon,Arka Tampon,URL
4328,132000,AFYONKARAHİSAR,MERKEZ,17595605,30 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Biz,2013,Dizel,Düz,1582,128,163000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-biz/sahibinden-hyundai-accent-blue-1-6-crdi-biz-2013-model/17595605
4329,132000,BAYBURT,MERKEZ,17593969,30 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2016,Dizel,Düz,1582,136,143000,Tamamı boyalı,Sahibinden,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2016-model/17593969
4330,132000,IĞDIR,MERKEZ,17587996,29 Mayıs 2021,Hyundai,i20,1.4 CRDi Jump,2015,Dizel,Düz,1396,90,99000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-jump/sahibinden-hyundai-i20-1-4-crdi-jump-2015-model/17587996
4331,132000,BURSA,YILDIRIM,17563214,25 Mayıs 2021,Hyundai,i20,1.2 MPI Style,2015,Benzin,Düz,1248,84,76000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-style/sahibinden-hyundai-i20-1-2-mpi-style-2015-model/17563214
4332,132000,İZMİR,KARŞIYAKA,16393957,22 Mayıs 2021,Hyundai,Accent Blue,1.4 CVVT Prime,2012,Benzin,Otomatik,1396,108,93500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-4-cvvt-prime/sahibinden-hyundai-accent-blue-1-4-cvvt-prime-2012-model/16393957
4333,132000,KOCAELİ,BAŞİSKELE,17500793,14 Mayıs 2021,Hyundai,i10,1.2 D-CVVT Elite,2013,Benzin,Otomatik,1248,87,160000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i10-1-2-d-cvvt-elite/sahibinden-hyundai-i10-1-2-d-cvvt-elite-2013-model/17500793
4334,132000,MUĞLA,MENTEŞE,17441434,28 Nisan 2021,Hyundai,i20,1.2 MPI Jump,2017,Benzin,Düz,1248,84,22500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-jump/sahibinden-hyundai-i20-1-2-mpi-jump-2017-model/17441434
4335,132000,HATAY,İSKENDERUN,17422077,24 Nisan 2021,Hyundai,Accent Blue,1.6 CRDI Mode,2014,Dizel,Düz,1582,128,144000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode/sahibinden-hyundai-accent-blue-1-6-crdi-mode-2014-model/17422077
4336,132000,AKSARAY,MERKEZ,17363509,15 Nisan 2021,Hyundai,Elantra,1.6 D-CVVT Tune,2013,LPG & Benzin,Düz,1591,132,180000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-tune/sahibinden-hyundai-elantra-1-6-d-cvvt-tune-2013-model-aksaray/17363509
4337,132000,YALOVA,MERKEZ,16945766,11 Nisan 2021,Hyundai,i20,1.4 CRDi Jump,2015,Dizel,Düz,1396,90,98000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-jump/sahibinden-hyundai-i20-1-4-crdi-jump-2015-model/16945766
4338,132000,KOCAELİ,KÖRFEZ,17225683,24 Mart 2021,Hyundai,i20,1.4 CRDi Jump,2015,Dizel,Düz,1396,90,72300,Belirtilmemiş,Sahibinden,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-jump/sahibinden-hyundai-i20-1-4-crdi-jump-2015-model-kocaeli/17225683
4339,131500,GAZİANTEP,ŞEHİTKAMİL,17615290,02 Haziran 2021,Hyundai,Elantra,1.6 D-CVVT Mode,2011,LPG & Benzin,Otomatik,1591,132,200000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-mode/sahibinden-hyundai-elantra-1-6-d-cvvt-mode-2011-model/17615290
4340,131500,BURSA,NİLÜFER,17561583,25 Mayıs 2021,Hyundai,i20,1.2 MPI Style,2016,Benzin,Düz,1248,84,43000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-style/sahibinden-hyundai-i20-1-2-mpi-style-2016-model/17561583
4341,131500,ANTALYA,MURATPAŞA,17429550,26 Nisan 2021,Hyundai,i20,1.2 MPI Style,2015,Benzin,Düz,1248,84,87000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-style/sahibinden-hyundai-i20-1-2-mpi-style-2015-model/17429550
4342,131500,BURSA,ORHANGAZİ,17335622,10 Nisan 2021,Hyundai,i20,1.2 MPI Style,2017,LPG & Benzin,Düz,1248,84,96000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-style/sahibinden-hatasiz-boyasiz-i20/17335622
4343,131500,AMASYA,MERKEZ,15653614,07 Nisan 2021,Hyundai,i10,1.0 D-CVVT Jump,2018,Benzin,Düz,998,65,10000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i10-1-0-d-cvvt-jump/sahibinden-hyundai-i10-1-0-d-cvvt-jump-2018-model-2019-6-ay-trafik-cikisli-10-000km/15653614
4344,131000,MERSİN,AKDENİZ,17593066,30 Mayıs 2021,Hyundai,Accent Blue,1.4 D-CVVT Mode Plus,2014,Benzin,Düz,1368,100,37400,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-4-d-cvvt-mode-plus/sahibinden-hyundai-accent-blue-1-4-d-cvvt-mode-plus-2014-model-mersin/17593066
4345,131000,GAZİANTEP,ŞAHİNBEY,17357722,14 Nisan 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2014,Dizel,Düz,1582,128,184000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2014-model/17357722
4346,131000,İSTANBUL,ÜMRANİYE,17271792,31 Mart 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2015,Dizel,Yarı Otomatik,1582,136,139000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2015-model/17271792
4347,130500,KAYSERİ,MELİKGAZİ,17152715,02 Haziran 2021,Hyundai,Elantra,1.6 D-CVVT Style,2014,LPG & Benzin,Düz,1591,127,155500,2 boyalı,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-d-cvvt-style/sahibinden-hyundai-elantra-1-6-d-cvvt-style-2014-model/17152715
4348,130500,ADANA,ÇUKUROVA,16435144,19 Mart 2021,Hyundai,i20,1.2 MPI Style,2017,Benzin,Düz,1248,84,65000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-style/memurdan-hyundai-i20-1-2-mpi-style-2017-model/16435144
4349,130000,ANKARA,PURSAKLAR,17591073,31 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2012,Dizel,Düz,1582,128,83000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2012-model/17591073
4350,130000,MERSİN,BOZYAZI,17594042,30 Mayıs 2021,Hyundai,i20,1.2 MPI Jump,2016,Benzin,Düz,1248,84,39000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-jump/temiz-sevenlere-sifir-ayarinda-kazasiz-boyasiz-degisensiz-ekstrali-dusuk-km-i20/17594042
4351,130000,İSTANBUL,ESENLER,17556699,24 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2016,Dizel,Düz,1582,136,110000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2016-model/17556699
4352,130000,İSTANBUL,EYÜPSULTAN,17531756,20 Mayıs 2021,Hyundai,i20,1.2 MPI Style,2016,Benzin,Düz,1248,84,52500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-style/sahibinden-hyundai-i20-1-2-mpi-style-2016-model/17531756
4353,130000,KAHRAMANMARAŞ,ONİKİŞUBAT,17512662,17 Mayıs 2021,Hyundai,i20,1.4 CVVT Sense,2013,LPG & Benzin,Otomatik,1396,100,105000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-cvvt-sense/sahibinden-hyundai-i20-1-4-cvvt-sense-2013-model-kahramanmaras/17512662
4354,130000,KAYSERİ,MELİKGAZİ,17508453,16 Mayıs 2021,Hyundai,i20,1.2 MPI Jump,2016,Benzin,Düz,1248,84,26000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-jump/sahibinden-hyundai-i20-1-2-mpi-jump-2016-model/17508453
4355,130000,MUĞLA,MİLAS,17498352,13 Mayıs 2021,Hyundai,i20,1.2 MPI Jump,2016,Benzin,Düz,1248,84,28000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-jump/28-000-km-de-orijinal-1-2-jump/17498352
4356,130000,KONYA,BEYŞEHİR,17487559,10 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Biz,2014,Dizel,Düz,1582,128,74000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-biz/sahibinden-hyundai-accent-blue-1-6-crdi-biz-2014-model/17487559
4357,130000,İSTANBUL,BAHÇELİEVLER,17008219,09 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,Dizel,Yarı Otomatik,1582,136,180000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2017-model-istanbul/17008219
4358,130000,MERSİN,MEZİTLİ,16437491,04 Mayıs 2021,Hyundai,i20,1.2 MPI Jump,2017,LPG & Benzin,Düz,1248,84,19000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-jump/tertemiz-19-000km-de-celik-jantli-lpg-li-i20/16437491
4359,130000,BATMAN,MERKEZ,17462898,03 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Prime,2014,Dizel,Düz,1582,128,182000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-prime/sahibinden-hyundai-accent-blue-1-6-crdi-prime-2014-model/17462898
4360,130000,İSTANBUL,BAĞCILAR,17456156,02 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Mode,2014,Dizel,Otomatik,1582,128,141000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode/sahibinden-hyundai-accent-blue-1-6-crdi-mode-2014-model/17456156
4361,130000,İSTANBUL,ÜMRANİYE,17439236,28 Nisan 2021,Hyundai,i20,1.4 CRDi Jump,2015,Dizel,Düz,1396,90,51000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-jump/sahibinden-hyundai-i20-1-4-crdi-jump-2015-model/17439236
4362,130000,BURSA,KESTEL,17434092,26 Nisan 2021,Hyundai,i20,1.2 MPI Style,2015,Benzin,Düz,1248,84,53500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-style/sahibinden-hyundai-i20-1-2-mpi-style-2015-model/17434092
4363,130000,ANTALYA,KONYAALTI,17426578,25 Nisan 2021,Hyundai,Accent Blue,1.4 D-CVVT Mode Plus,2014,LPG & Benzin,Düz,1368,100,117000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-4-d-cvvt-mode-plus/sahibinden-hyundai-accent-blue-1-4-d-cvvt-mode-plus-2014-model/17426578
4364,130000,ANKARA,ÇANKAYA,17408974,22 Nisan 2021,Hyundai,i10,1.2 D-CVVT Elite,2016,LPG & Benzin,Otomatik,1248,87,102170,"2 değişen, 2 boyalı",Sahibinden,Orijinal,Orijinal,Değişmiş,Orijinal,Orijinal,Orijinal,Değişmiş,Boyanmış,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i10-1-2-d-cvvt-elite/sahibinden-hyundai-i10-1-2-d-cvvt-elite-2016-model/17408974
4365,130000,İSTANBUL,PENDİK,17404542,21 Nisan 2021,Hyundai,i10,1.2 D-CVVT Elite,2015,Benzin,Otomatik,1248,87,38000,2 değişen,Sahibinden,Orijinal,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i10-1-2-d-cvvt-elite/sahibinden-hyundai-i10-1-2-d-cvvt-elite-2015-model/17404542
4366,130000,ADANA,ÇUKUROVA,16993272,18 Nisan 2021,Hyundai,i20,1.2 MPI Jump,2016,Benzin,Düz,1248,84,46000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-jump/sahibinden-hyundai-i20-1-2-mpi-style-2016-model/16993272
4367,130000,SAMSUN,CANİK,17346645,12 Nisan 2021,Hyundai,Accent Blue,1.4 CVVT Mode,2013,LPG & Benzin,Düz,1396,108,78000,1 değişen,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-4-cvvt-mode/sahibinden-hyundai-accent-blue-1-4-cvvt-mode-2013-model/17346645
4368,130000,KIRŞEHİR,MERKEZ,17334671,10 Nisan 2021,Hyundai,i20,1.4 CRDi Jump,2016,Dizel,Düz,1396,90,118000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-jump/sahibinden-hyundai-i20-1-4-crdi-hatasiz-boyasiz-jump-2016-model/17334671
4369,130000,ADANA,İMAMOĞLU,17323199,08 Nisan 2021,Hyundai,i20,1.2 MPI Style,2015,LPG & Benzin,Düz,1248,84,53500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-style/sahibinden-hyundai-i20-1-2-mpi-style-2015-model/17323199
4370,130000,İSTANBUL,ARNAVUTKÖY,17319559,07 Nisan 2021,Hyundai,Accent Blue,1.6 CRDI Biz,2015,Dizel,Düz,1582,136,132000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-biz/sahibinden-hyundai-accent-blue-1-6-crdi-biz-2015-model/17319559
4371,130000,MANİSA,KULA,17281989,01 Nisan 2021,Hyundai,i20,1.2 MPI Style,2015,Benzin,Düz,1248,84,33000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-style/sahibinden-hyundai-i20-1-2-mpi-style-2015-model/17281989
4372,130000,MUŞ,MERKEZ,17276526,31 Mart 2021,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2014,Benzin,Düz,1396,108,73000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-4-cvvt-mode-plus/sahibinden-hyundai-accent-blue-1-4-cvvt-mode-plus-2014-model/17276526
4373,130000,ANKARA,ÇANKAYA,16520328,31 Mart 2021,Hyundai,Accent Blue,1.6 CRDI Mode,2012,Dizel,Düz,1582,128,70000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode/sahibinden-hyundai-accent-blue-1-6-crdi-mode-2012-model-sadece-4-yil-kullanilmis/16520328
4374,130000,KIRŞEHİR,KAMAN,17258854,30 Mart 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2012,Dizel,Otomatik,1582,128,190000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2012-model/17258854
4375,130000,VAN,EDREMİT,17199417,30 Mart 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2014,Dizel,Düz,1582,136,155000,1 boyalı,Sahibinden,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/acil-0536-037-70-52-sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2014-model/17199417
4376,130000,İSTANBUL,ATAŞEHİR,16493272,28 Mart 2021,Hyundai,i20,1.2 MPI Elite Blue,2016,Benzin,Düz,1248,84,80000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-elite-blue/sahibinden-hyundai-i20-1-2-mpi-elite-blue-2016-model/16493272
4377,130000,İZMİR,BORNOVA,17228387,24 Mart 2021,Hyundai,i20,1.4 CRDi Jump,2015,Dizel,Düz,1396,90,106000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-jump/sahibinden-hyundai-i20-1-4-crdi-jump-2015-model-izmir/17228387
4378,130000,TRABZON,OF,16418665,21 Mart 2021,Hyundai,i30,1.6 CRDi Style Plus,2013,Dizel,Düz,1582,115,237000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i30-1-6-crdi-style-plus/sahibinden-hyundai-i30-1-6-crdi-style-plus-2013-model/16418665
4379,130000,ANKARA,MAMAK,17200160,20 Mart 2021,Hyundai,i20,1.2 MPI Style,2014,LPG & Benzin,Düz,1248,84,89000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-style/sahibinden-hyundai-i20-1-2-mpi-style-2014-model/17200160
4380,129950,İSTANBUL,ESENYURT,17130545,29 Mayıs 2021,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2015,Dizel,Yarı Otomatik,1582,136,144000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2015-model/17130545
4381,129750,KAYSERİ,MELİKGAZİ,17565555,26 Mayıs 2021,Hyundai,i20,1.2 MPI Jump,2016,Benzin,Düz,1248,84,74000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-jump/bayan-ogretmenden-2016-model-degisensiz-boyasiz-74-000-km/17565555
